precinct,year,category,incident_count
106,2014,OTHER VIOLATIONS,8
107,2000,HARASSMENT 2,1347
107,2001,HARASSMENT 2,1474
107,2002,HARASSMENT 2,1470
107,2003,HARASSMENT 2,1214
107,2004,HARASSMENT 2,1108
107,2005,HARASSMENT 2,883
107,2006,HARASSMENT 2,815
107,2007,HARASSMENT 2,878
107,2008,HARASSMENT 2,803
107,2009,HARASSMENT 2,823
107,2010,HARASSMENT 2,756
107,2011,HARASSMENT 2,714
107,2012,HARASSMENT 2,619
107,2013,HARASSMENT 2,705
107,2014,HARASSMENT 2,616
107,2000,OTHER VIOLATIONS,25
107,2001,OTHER VIOLATIONS,38
107,2002,OTHER VIOLATIONS,15
107,2003,OTHER VIOLATIONS,27
107,2004,OTHER VIOLATIONS,40
107,2005,OTHER VIOLATIONS,44
107,2006,OTHER VIOLATIONS,42
107,2007,OTHER VIOLATIONS,28
107,2008,OTHER VIOLATIONS,30
107,2009,OTHER VIOLATIONS,25
107,2010,OTHER VIOLATIONS,36
107,2011,OTHER VIOLATIONS,29
107,2012,OTHER VIOLATIONS,18
107,2013,OTHER VIOLATIONS,17
107,2014,OTHER VIOLATIONS,4
108,2000,HARASSMENT 2,1100
108,2001,HARASSMENT 2,1000
108,2002,HARASSMENT 2,1007
108,2003,HARASSMENT 2,794
108,2004,HARASSMENT 2,871
108,2005,HARASSMENT 2,721
108,2006,HARASSMENT 2,742
108,2007,HARASSMENT 2,704
108,2008,HARASSMENT 2,653
108,2009,HARASSMENT 2,679
108,2010,HARASSMENT 2,695
108,2011,HARASSMENT 2,646
108,2012,HARASSMENT 2,661
108,2013,HARASSMENT 2,770
108,2014,HARASSMENT 2,799
108,2000,OTHER VIOLATIONS,103
108,2001,OTHER VIOLATIONS,197
108,2002,OTHER VIOLATIONS,73
108,2003,OTHER VIOLATIONS,125
108,2004,OTHER VIOLATIONS,94
108,2005,OTHER VIOLATIONS,60
108,2006,OTHER VIOLATIONS,61
108,2007,OTHER VIOLATIONS,57
108,2008,OTHER VIOLATIONS,45
108,2009,OTHER VIOLATIONS,49
108,2010,OTHER VIOLATIONS,35
108,2011,OTHER VIOLATIONS,26
108,2012,OTHER VIOLATIONS,23
108,2013,OTHER VIOLATIONS,46
108,2014,OTHER VIOLATIONS,6
109,2000,HARASSMENT 2,1738
109,2001,HARASSMENT 2,1878
109,2002,HARASSMENT 2,1794
109,2003,HARASSMENT 2,1612
109,2004,HARASSMENT 2,1300
109,2005,HARASSMENT 2,1142
109,2006,HARASSMENT 2,1004
109,2007,HARASSMENT 2,1041
109,2008,HARASSMENT 2,1062
109,2009,HARASSMENT 2,1037
109,2010,HARASSMENT 2,988
109,2011,HARASSMENT 2,924
109,2012,HARASSMENT 2,890
109,2013,HARASSMENT 2,888
109,2014,HARASSMENT 2,1134
109,2000,OTHER VIOLATIONS,26
109,2001,OTHER VIOLATIONS,25
109,2002,OTHER VIOLATIONS,41
109,2003,OTHER VIOLATIONS,88
109,2004,OTHER VIOLATIONS,69
109,2005,OTHER VIOLATIONS,54
109,2006,OTHER VIOLATIONS,60
109,2007,OTHER VIOLATIONS,32
109,2008,OTHER VIOLATIONS,48
109,2009,OTHER VIOLATIONS,33
109,2010,OTHER VIOLATIONS,17
109,2011,OTHER VIOLATIONS,28
109,2012,OTHER VIOLATIONS,34
109,2013,OTHER VIOLATIONS,19
109,2014,OTHER VIOLATIONS,12
110,2000,HARASSMENT 2,1162
110,2001,HARASSMENT 2,1231
110,2002,HARASSMENT 2,1270
110,2003,HARASSMENT 2,1022
110,2004,HARASSMENT 2,950
110,2005,HARASSMENT 2,831
110,2006,HARASSMENT 2,817
110,2007,HARASSMENT 2,830
110,2008,HARASSMENT 2,724
110,2009,HARASSMENT 2,653
110,2010,HARASSMENT 2,578
110,2011,HARASSMENT 2,541
110,2012,HARASSMENT 2,562
110,2013,HARASSMENT 2,603
110,2014,HARASSMENT 2,626
110,2000,OTHER VIOLATIONS,96
110,2001,OTHER VIOLATIONS,87
110,2002,OTHER VIOLATIONS,93
110,2003,OTHER VIOLATIONS,115
110,2004,OTHER VIOLATIONS,114
110,2005,OTHER VIOLATIONS,142
110,2006,OTHER VIOLATIONS,168
110,2007,OTHER VIOLATIONS,146
110,2008,OTHER VIOLATIONS,176
110,2009,OTHER VIOLATIONS,202
110,2010,OTHER VIOLATIONS,166
110,2011,OTHER VIOLATIONS,130
110,2012,OTHER VIOLATIONS,107
110,2013,OTHER VIOLATIONS,110
110,2014,OTHER VIOLATIONS,9
111,2000,HARASSMENT 2,769
111,2001,HARASSMENT 2,740
111,2002,HARASSMENT 2,651
111,2003,HARASSMENT 2,551
111,2004,HARASSMENT 2,488
111,2005,HARASSMENT 2,478
111,2006,HARASSMENT 2,416
111,2007,HARASSMENT 2,462
111,2008,HARASSMENT 2,452
111,2009,HARASSMENT 2,432
111,2010,HARASSMENT 2,388
111,2011,HARASSMENT 2,381
111,2012,HARASSMENT 2,358
111,2013,HARASSMENT 2,386
111,2014,HARASSMENT 2,363
111,2000,OTHER VIOLATIONS,6
111,2001,OTHER VIOLATIONS,10
111,2002,OTHER VIOLATIONS,16
111,2003,OTHER VIOLATIONS,14
111,2004,OTHER VIOLATIONS,20
111,2005,OTHER VIOLATIONS,15
111,2006,OTHER VIOLATIONS,18
111,2007,OTHER VIOLATIONS,18
111,2008,OTHER VIOLATIONS,18
111,2009,OTHER VIOLATIONS,16
111,2010,OTHER VIOLATIONS,13
111,2011,OTHER VIOLATIONS,12
111,2012,OTHER VIOLATIONS,6
111,2013,OTHER VIOLATIONS,13
111,2014,OTHER VIOLATIONS,4
112,2000,HARASSMENT 2,918
112,2001,HARASSMENT 2,924
112,2002,HARASSMENT 2,912
112,2003,HARASSMENT 2,631
112,2004,HARASSMENT 2,679
112,2005,HARASSMENT 2,514
112,2006,HARASSMENT 2,459
112,2007,HARASSMENT 2,461
112,2008,HARASSMENT 2,352
112,2009,HARASSMENT 2,390
112,2010,HARASSMENT 2,348
112,2011,HARASSMENT 2,332
112,2012,HARASSMENT 2,365
112,2013,HARASSMENT 2,354
112,2014,HARASSMENT 2,359
112,2000,OTHER VIOLATIONS,20
112,2001,OTHER VIOLATIONS,25
112,2002,OTHER VIOLATIONS,37
112,2003,OTHER VIOLATIONS,52
112,2004,OTHER VIOLATIONS,31
112,2005,OTHER VIOLATIONS,27
112,2006,OTHER VIOLATIONS,12
112,2007,OTHER VIOLATIONS,9
112,2008,OTHER VIOLATIONS,14
112,2009,OTHER VIOLATIONS,5
112,2010,OTHER VIOLATIONS,13
112,2011,OTHER VIOLATIONS,11
112,2012,OTHER VIOLATIONS,20
112,2013,OTHER VIOLATIONS,17
112,2014,OTHER VIOLATIONS,3
113,2000,HARASSMENT 2,1187
113,2001,HARASSMENT 2,1353
113,2002,HARASSMENT 2,1259
113,2003,HARASSMENT 2,947
113,2004,HARASSMENT 2,940
113,2005,HARASSMENT 2,872
113,2006,HARASSMENT 2,1035
113,2007,HARASSMENT 2,1040
113,2008,HARASSMENT 2,976
113,2009,HARASSMENT 2,838
113,2010,HARASSMENT 2,788
113,2011,HARASSMENT 2,748
113,2012,HARASSMENT 2,724
113,2013,HARASSMENT 2,837
113,2014,HARASSMENT 2,771
113,2000,OTHER VIOLATIONS,49
113,2001,OTHER VIOLATIONS,53
113,2002,OTHER VIOLATIONS,49
113,2003,OTHER VIOLATIONS,76
113,2004,OTHER VIOLATIONS,92
113,2005,OTHER VIOLATIONS,117
113,2006,OTHER VIOLATIONS,74
113,2007,OTHER VIOLATIONS,57
113,2008,OTHER VIOLATIONS,51
113,2009,OTHER VIOLATIONS,121
113,2010,OTHER VIOLATIONS,95
113,2011,OTHER VIOLATIONS,76
113,2012,OTHER VIOLATIONS,69
113,2013,OTHER VIOLATIONS,53
113,2014,OTHER VIOLATIONS,14
114,2000,HARASSMENT 2,2558
114,2001,HARASSMENT 2,2559
114,2002,HARASSMENT 2,2232
114,2003,HARASSMENT 2,1546
114,2004,HARASSMENT 2,1542
114,2005,HARASSMENT 2,1537
114,2006,HARASSMENT 2,1291
114,2007,HARASSMENT 2,1144
114,2008,HARASSMENT 2,1059
114,2009,HARASSMENT 2,1075
114,2010,HARASSMENT 2,1054
114,2011,HARASSMENT 2,1060
114,2012,HARASSMENT 2,1271
114,2013,HARASSMENT 2,1294
114,2014,HARASSMENT 2,1431
114,2000,OTHER VIOLATIONS,47
114,2001,OTHER VIOLATIONS,108
114,2002,OTHER VIOLATIONS,125
114,2003,OTHER VIOLATIONS,155
114,2004,OTHER VIOLATIONS,170
114,2005,OTHER VIOLATIONS,141
114,2006,OTHER VIOLATIONS,90
114,2007,OTHER VIOLATIONS,107
114,2008,OTHER VIOLATIONS,80
114,2009,OTHER VIOLATIONS,137
114,2010,OTHER VIOLATIONS,98
114,2011,OTHER VIOLATIONS,92
114,2012,OTHER VIOLATIONS,85
114,2013,OTHER VIOLATIONS,69
114,2014,OTHER VIOLATIONS,20
115,2000,HARASSMENT 2,1336
115,2001,HARASSMENT 2,1401
115,2002,HARASSMENT 2,1196
115,2003,HARASSMENT 2,903
115,2004,HARASSMENT 2,847
115,2005,HARASSMENT 2,826
115,2006,HARASSMENT 2,895
115,2007,HARASSMENT 2,887
115,2008,HARASSMENT 2,780
115,2009,HARASSMENT 2,762
115,2010,HARASSMENT 2,895
115,2011,HARASSMENT 2,856
115,2012,HARASSMENT 2,782
115,2013,HARASSMENT 2,874
115,2014,HARASSMENT 2,809
115,2000,OTHER VIOLATIONS,66
115,2001,OTHER VIOLATIONS,56
115,2002,OTHER VIOLATIONS,51
115,2003,OTHER VIOLATIONS,109
115,2004,OTHER VIOLATIONS,119
115,2005,OTHER VIOLATIONS,220
115,2006,OTHER VIOLATIONS,244
115,2007,OTHER VIOLATIONS,229
115,2008,OTHER VIOLATIONS,269
115,2009,OTHER VIOLATIONS,213
115,2010,OTHER VIOLATIONS,139
115,2011,OTHER VIOLATIONS,152
115,2012,OTHER VIOLATIONS,114
115,2013,OTHER VIOLATIONS,122
115,2014,OTHER VIOLATIONS,11
120,2000,HARASSMENT 2,2353
120,2001,HARASSMENT 2,2288
120,2002,HARASSMENT 2,1999
120,2003,HARASSMENT 2,1752
120,2004,HARASSMENT 2,1996
120,2005,HARASSMENT 2,2083
120,2006,HARASSMENT 2,2211
120,2007,HARASSMENT 2,2162
120,2008,HARASSMENT 2,1901
120,2009,HARASSMENT 2,1960
120,2010,HARASSMENT 2,2067
120,2011,HARASSMENT 2,1840
120,2012,HARASSMENT 2,1898
120,2013,HARASSMENT 2,1780
120,2014,HARASSMENT 2,1634
120,2000,OTHER VIOLATIONS,51
120,2001,OTHER VIOLATIONS,68
120,2002,OTHER VIOLATIONS,56
120,2003,OTHER VIOLATIONS,36
120,2004,OTHER VIOLATIONS,41
120,2005,OTHER VIOLATIONS,54
120,2006,OTHER VIOLATIONS,53
120,2007,OTHER VIOLATIONS,43
120,2008,OTHER VIOLATIONS,33
120,2009,OTHER VIOLATIONS,45
120,2010,OTHER VIOLATIONS,56
120,2011,OTHER VIOLATIONS,32
120,2012,OTHER VIOLATIONS,23
120,2013,OTHER VIOLATIONS,12
120,2014,OTHER VIOLATIONS,5
121,2000,HARASSMENT 2,
121,2001,HARASSMENT 2,
121,2002,HARASSMENT 2,
121,2003,HARASSMENT 2,
121,2004,HARASSMENT 2,
121,2005,HARASSMENT 2,
121,2006,HARASSMENT 2,
121,2007,HARASSMENT 2,
121,2008,HARASSMENT 2,
121,2009,HARASSMENT 2,
121,2010,HARASSMENT 2,
121,2011,HARASSMENT 2,
121,2012,HARASSMENT 2,
121,2013,HARASSMENT 2,601
121,2014,HARASSMENT 2,1138
121,2000,OTHER VIOLATIONS,
121,2001,OTHER VIOLATIONS,
121,2002,OTHER VIOLATIONS,
121,2003,OTHER VIOLATIONS,
121,2004,OTHER VIOLATIONS,
121,2005,OTHER VIOLATIONS,
121,2006,OTHER VIOLATIONS,
121,2007,OTHER VIOLATIONS,
121,2008,OTHER VIOLATIONS,
121,2009,OTHER VIOLATIONS,
121,2010,OTHER VIOLATIONS,
121,2011,OTHER VIOLATIONS,
121,2012,OTHER VIOLATIONS,
121,2013,OTHER VIOLATIONS,7
121,2014,OTHER VIOLATIONS,6
122,2000,HARASSMENT 2,2460
122,2001,HARASSMENT 2,2261
122,2002,HARASSMENT 2,2185
122,2003,HARASSMENT 2,1979
122,2004,HARASSMENT 2,2243
122,2005,HARASSMENT 2,1949
122,2006,HARASSMENT 2,2208
122,2007,HARASSMENT 2,2179
122,2008,HARASSMENT 2,2042
122,2009,HARASSMENT 2,1764
122,2010,HARASSMENT 2,1749
122,2011,HARASSMENT 2,1583
122,2012,HARASSMENT 2,1590
122,2013,HARASSMENT 2,1240
122,2014,HARASSMENT 2,1077
122,2000,OTHER VIOLATIONS,26
122,2001,OTHER VIOLATIONS,27
122,2002,OTHER VIOLATIONS,15
122,2003,OTHER VIOLATIONS,21
122,2004,OTHER VIOLATIONS,43
122,2005,OTHER VIOLATIONS,24
122,2006,OTHER VIOLATIONS,49
122,2007,OTHER VIOLATIONS,36
122,2008,OTHER VIOLATIONS,23
122,2009,OTHER VIOLATIONS,19
122,2010,OTHER VIOLATIONS,22
122,2011,OTHER VIOLATIONS,12
122,2012,OTHER VIOLATIONS,7
122,2013,OTHER VIOLATIONS,7
122,2014,OTHER VIOLATIONS,6
123,2000,HARASSMENT 2,781
123,2001,HARASSMENT 2,925
123,2002,HARASSMENT 2,813
123,2003,HARASSMENT 2,813
123,2004,HARASSMENT 2,828
123,2005,HARASSMENT 2,783
123,2006,HARASSMENT 2,816
123,2007,HARASSMENT 2,782
123,2008,HARASSMENT 2,727
123,2009,HARASSMENT 2,687
123,2010,HARASSMENT 2,634
123,2011,HARASSMENT 2,615
123,2012,HARASSMENT 2,595
123,2013,HARASSMENT 2,494
123,2014,HARASSMENT 2,531
123,2000,OTHER VIOLATIONS,6
123,2001,OTHER VIOLATIONS,15
123,2002,OTHER VIOLATIONS,7
123,2003,OTHER VIOLATIONS,5
123,2004,OTHER VIOLATIONS,6
123,2005,OTHER VIOLATIONS,8
123,2006,OTHER VIOLATIONS,13
123,2007,OTHER VIOLATIONS,7
123,2008,OTHER VIOLATIONS,16
123,2009,OTHER VIOLATIONS,9
123,2010,OTHER VIOLATIONS,16
123,2011,OTHER VIOLATIONS,9
123,2012,OTHER VIOLATIONS,6
123,2013,OTHER VIOLATIONS,5
123,2014,OTHER VIOLATIONS,2
DOC,2000,HARASSMENT 2,
DOC,2001,HARASSMENT 2,
DOC,2002,HARASSMENT 2,
DOC,2003,HARASSMENT 2,
DOC,2004,HARASSMENT 2,
DOC,2005,HARASSMENT 2,
DOC,2006,HARASSMENT 2,
DOC,2007,HARASSMENT 2,
DOC,2008,HARASSMENT 2,
DOC,2009,HARASSMENT 2,
DOC,2010,HARASSMENT 2,
DOC,2011,HARASSMENT 2,
DOC,2012,HARASSMENT 2,
DOC,2013,HARASSMENT 2,
DOC,2014,HARASSMENT 2,11
DOC,2000,OTHER VIOLATIONS,
DOC,2001,OTHER VIOLATIONS,
DOC,2002,OTHER VIOLATIONS,
DOC,2003,OTHER VIOLATIONS,
DOC,2004,OTHER VIOLATIONS,
DOC,2005,OTHER VIOLATIONS,
DOC,2006,OTHER VIOLATIONS,
DOC,2007,OTHER VIOLATIONS,
DOC,2008,OTHER VIOLATIONS,
DOC,2009,OTHER VIOLATIONS,
DOC,2010,OTHER VIOLATIONS,
DOC,2011,OTHER VIOLATIONS,
DOC,2012,OTHER VIOLATIONS,
DOC,2013,OTHER VIOLATIONS,
DOC,2014,OTHER VIOLATIONS,0
